,CENTRO_SALUD,ANIO,RANGO_EDAD,VACUNA,MES,PROVINCIA,DISTRITO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,%,CANTIDAD
115197,PUESTO DE SALUD DE NUEVA FLORIDA,2022,RN,HVB,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115198,PUESTO DE SALUD DE NUEVA FLORIDA,2022,RN,HVB,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115199,PUESTO DE SALUD DE NUEVA FLORIDA,2022,RN,HVB,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115200,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115201,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115202,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115203,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115204,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115205,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,2
115206,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115207,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115208,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115209,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,1
115210,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115211,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,AMA,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115212,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,2
115213,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115214,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115215,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115216,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115217,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115218,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115219,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,1
115220,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115221,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115222,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,1
115223,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APO_REF,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115224,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,2
115225,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115226,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115227,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115228,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115229,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115230,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115231,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,1
115232,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115233,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115234,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,1
115235,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,APT,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115236,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,1
115237,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115238,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115239,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115240,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115241,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115242,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,1
115243,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115244,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115245,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115246,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115247,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,NEUMO,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115248,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,2
115249,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115250,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115251,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115252,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115253,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115254,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115255,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,1
115256,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115257,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115258,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,1
115259,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,SPR,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115260,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115261,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115262,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115263,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115264,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115265,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,1
115266,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,1
115267,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115268,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,1
115269,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115270,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115271,PUESTO DE SALUD DE SHANANTIA,2022,1_ANIO,VARI,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115272,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115273,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115274,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115275,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115276,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115277,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,2
115278,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,1
115279,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115280,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115281,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115282,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,3
115283,PUESTO DE SALUD DE SHANANTIA,2022,2_ANIOS,INFLUENZA,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,1
115284,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115285,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115286,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115287,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115288,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,1
115289,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,1
115290,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,1
115291,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115292,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115293,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,1
115294,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115295,PUESTO DE SALUD DE SHANANTIA,2022,3_ANIOS,INFLUENZA,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115296,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115297,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,1
115298,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115299,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115300,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,1
115301,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,2
115302,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115303,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115304,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,1
115305,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115306,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115307,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,APO2,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115308,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115309,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,1
115310,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115311,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115312,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,1
115313,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,2
115314,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115315,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115316,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,1
115317,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115318,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115319,PUESTO DE SALUD DE SHANANTIA,2022,4_ANIOS,DPT2,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115320,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115321,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115322,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115323,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115324,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115325,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,1
115326,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115327,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115328,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115329,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115330,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115331,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,APO,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115332,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115333,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115334,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115335,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115336,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115337,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,1
115338,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115339,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115340,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115341,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115342,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115343,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,PENTA,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115344,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115345,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115346,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,2
115347,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115348,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115349,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115350,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115351,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115352,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,1
115353,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115354,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115355,PUESTO DE SALUD DE SHANANTIA,2022,<1_ANIO,ROTA,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115356,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115357,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115358,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115359,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115360,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115361,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115362,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115363,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115364,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115365,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115366,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115367,PUESTO DE SALUD DE SHANANTIA,2022,RN,BCG,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
115368,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,ABRIL,PADRE ABAD,IRAZOLA,,12786,748576,0.0,0
115369,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,AGOSTO,PADRE ABAD,IRAZOLA,,12786,779177,0.0,0
115370,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,DICIEMBRE,PADRE ABAD,IRAZOLA,,12786,996898,0.0,0
115371,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,ENERO,PADRE ABAD,IRAZOLA,,12786,684081,0.0,0
115372,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,FEBRERO,PADRE ABAD,IRAZOLA,,12786,910655,0.0,0
115373,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,JULIO,PADRE ABAD,IRAZOLA,,12786,1104057,0.0,0
115374,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,JUNIO,PADRE ABAD,IRAZOLA,,12786,709615,0.0,0
115375,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,MARZO,PADRE ABAD,IRAZOLA,,12786,784465,0.0,0
115376,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,MAYO,PADRE ABAD,IRAZOLA,,12786,760212,0.0,0
115377,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,NOVIEMBRE,PADRE ABAD,IRAZOLA,,12786,677800,0.0,0
115378,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,OCTUBRE,PADRE ABAD,IRAZOLA,,12786,541898,0.0,0
115379,PUESTO DE SALUD DE SHANANTIA,2022,RN,HVB,SETIEMBRE,PADRE ABAD,IRAZOLA,,12786,694132,0.0,0
